Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,3/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,29.00,69.00,2001.00,1080.54,54%,Online
Foot Locker,3/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.00,31.00,992.00,525.76,53%,Online
Foot Locker,3/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,46.00,49.00,2254.00,924.14,41%,Online
Foot Locker,3/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,39.00,72.00,2808.00,1404.00,50%,Online
Foot Locker,4/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,36.00,131.00,4716.00,2358.00,50%,Online
Foot Locker,4/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,38.00,61.00,2318.00,1089.46,47%,Online
Foot Locker,4/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,27.00,59.00,1593.00,876.15,55%,Online
Foot Locker,4/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.00,44.00,1408.00,718.08,51%,Online
Foot Locker,4/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,47.00,45.00,2115.00,951.75,45%,Online
Foot Locker,4/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,38.00,78.00,2964.00,1600.56,54%,Online
Foot Locker,5/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,51.00,160.00,8160.00,3916.80,48%,Online
Foot Locker,5/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,69.00,3243.00,1459.35,45%,Online
Foot Locker,5/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,41.00,81.00,3321.00,1726.92,52%,Online
Foot Locker,5/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,65.00,2665.00,1385.80,52%,Online
Foot Locker,5/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,74.00,3700.00,1554.00,42%,Online
Foot Locker,5/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,54.00,104.00,5616.00,3088.80,55%,Online
Foot Locker,6/15/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,51.00,189.00,9639.00,4433.94,46%,Online
Foot Locker,6/15/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48.00,120.00,5760.00,2592.00,45%,Online
Foot Locker,6/15/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,43.00,85.00,3655.00,1937.15,53%,Online
Foot Locker,6/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,75.00,3075.00,1691.25,55%,Online
Foot Locker,6/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,75.00,3750.00,1500.00,40%,Online
Foot Locker,6/15/2021,Northeast,Delaware,Wilmington,Women's Apparel,56.00,135.00,7560.00,4006.80,53%,Online
Foot Locker,7/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,53.00,182.00,9646.00,4823.00,50%,Online
Foot Locker,7/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,119.00,5593.00,2516.85,45%,Online
Foot Locker,7/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,41.00,102.00,4182.00,2258.28,54%,Online
Foot Locker,7/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,43.00,90.00,3870.00,2051.10,53%,Online
Foot Locker,7/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,51.00,94.00,4794.00,1965.54,41%,Online
Foot Locker,7/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,55.00,145.00,7975.00,3987.50,50%,Online
Foot Locker,8/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,50.00,163.00,8150.00,3993.50,49%,Online
Foot Locker,8/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,128.00,6016.00,2767.36,46%,Online
Foot Locker,8/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,42.00,105.00,4410.00,2205.00,50%,Online
Foot Locker,8/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,63.00,2583.00,1291.50,50%,Online
Foot Locker,8/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,63.00,3150.00,1417.50,45%,Online
Foot Locker,8/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,59.00,120.00,7080.00,3681.60,52%,Online
Foot Locker,9/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,50.00,142.00,7100.00,3479.00,49%,Online
Foot Locker,9/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,85.00,3995.00,1797.75,45%,Online
Foot Locker,9/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,43.00,61.00,2623.00,1337.73,51%,Online
Foot Locker,9/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,60.00,2460.00,1254.60,51%,Online
Foot Locker,9/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,60.00,3000.00,1320.00,44%,Online
Foot Locker,9/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,58.00,84.00,4872.00,2630.88,54%,Online
Foot Locker,10/15/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,56.00,128.00,7168.00,3225.60,45%,Online
Foot Locker,10/15/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,51.00,90.00,4590.00,2111.40,46%,Online
Foot Locker,10/15/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,50.00,52.00,2600.00,1430.00,55%,Online
Foot Locker,10/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,52.00,44.00,2288.00,1144.00,50%,Online
Foot Locker,10/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,62.00,49.00,3038.00,1215.20,40%,Online
Kohl's,10/15/2021,Northeast,Delaware,Wilmington,Women's Apparel,63.00,78.00,4914.00,2702.70,55%,Online
Kohl's,11/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,60.00,135.00,8100.00,3807.00,47%,Online
Kohl's,11/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,53.00,85.00,4505.00,2072.30,46%,Online
Kohl's,11/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,52.00,86.00,4472.00,2280.72,51%,Online
Kohl's,11/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51.00,84.00,4284.00,2270.52,53%,Online
Kohl's,11/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,60.00,72.00,4320.00,1728.00,40%,Online
Kohl's,11/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,64.00,98.00,6272.00,3449.60,55%,Online
Kohl's,12/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,62.00,168.00,10416.00,4895.52,47%,Online
Kohl's,12/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.00,100.00,5000.00,2400.00,48%,Online
Kohl's,12/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,50.00,109.00,5450.00,2943.00,54%,Online
Kohl's,12/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,53.00,98.00,5194.00,2804.76,54%,Online
Kohl's,12/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,61.00,91.00,5551.00,2220.40,40%,Online
Kohl's,12/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,65.00,123.00,7995.00,3997.50,50%,Online
Kohl's,1/10/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,32.00,138.00,4416.00,2208.00,50%,Online
Kohl's,1/10/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,33.00,77.00,2541.00,1194.27,47%,Online
Kohl's,1/10/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24.00,72.00,1728.00,881.28,51%,Online
Kohl's,1/10/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,27.00,38.00,1026.00,513.00,50%,Online
Kohl's,1/10/2021,Northeast,Delaware,Wilmington,Men's Apparel,41.00,47.00,1927.00,770.80,40%,Online
Kohl's,1/10/2021,Northeast,Delaware,Wilmington,Women's Apparel,33.00,69.00,2277.00,1252.35,55%,Online
Kohl's,2/8/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,34.00,147.00,4998.00,2399.04,48%,Online
Kohl's,2/8/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32.00,53.00,1696.00,848.00,50%,Online
Kohl's,2/8/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24.00,63.00,1512.00,771.12,51%,Online
Kohl's,2/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,29.00,30.00,870.00,461.10,53%,Online
Kohl's,2/8/2021,Northeast,New Jersey,Newark,Men's Apparel,41.00,47.00,1927.00,770.80,40%,Online
Kohl's,2/8/2021,Northeast,New Jersey,Newark,Women's Apparel,32.00,74.00,2368.00,1255.04,53%,Online
Kohl's,3/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,32.00,144.00,4608.00,2119.68,46%,Online
Kohl's,3/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,32.00,58.00,1856.00,909.44,49%,Online
Kohl's,3/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24.00,59.00,1416.00,750.48,53%,Online
Kohl's,3/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.00,22.00,594.00,308.88,52%,Online
Kohl's,3/6/2021,Northeast,New Jersey,Newark,Men's Apparel,43.00,34.00,1462.00,657.90,45%,Online
Kohl's,3/6/2021,Northeast,New Jersey,Newark,Women's Apparel,32.00,61.00,1952.00,976.00,50%,Online
Kohl's,4/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,34.00,133.00,4522.00,2261.00,50%,Online
Kohl's,4/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,33.00,51.00,1683.00,774.18,46%,Online
Kohl's,4/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24.00,51.00,1224.00,612.00,50%,Online
Kohl's,4/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.00,27.00,729.00,371.79,51%,Online
Kohl's,4/7/2021,Northeast,New Jersey,Newark,Men's Apparel,44.00,27.00,1188.00,522.72,44%,Online
Kohl's,4/7/2021,Northeast,New Jersey,Newark,Women's Apparel,33.00,68.00,2244.00,1211.76,54%,Online
Kohl's,5/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,48.00,130.00,6240.00,2932.80,47%,Online
Kohl's,5/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.00,68.00,2788.00,1394.00,50%,Online
Kohl's,5/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,38.00,75.00,2850.00,1425.00,50%,Online
Kohl's,5/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,38.00,56.00,2128.00,1064.00,50%,Online
Kohl's,5/6/2021,Northeast,New Jersey,Newark,Men's Apparel,47.00,68.00,3196.00,1310.36,41%,Online
Kohl's,5/6/2021,Northeast,New Jersey,Newark,Women's Apparel,51.00,102.00,5202.00,2705.04,52%,Online
Kohl's,6/8/2021,Northeast,New Jersey,Newark,Men's Street Footwear,45.00,156.00,7020.00,3229.20,46%,Online
Kohl's,6/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,44.00,105.00,4620.00,2125.20,46%,Online
Kohl's,6/8/2021,Northeast,New Jersey,Newark,Women's Street Footwear,38.00,69.00,2622.00,1389.66,53%,Online
Kohl's,6/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,39.00,65.00,2535.00,1368.90,54%,Online
Kohl's,6/8/2021,Northeast,New Jersey,Newark,Men's Apparel,46.00,65.00,2990.00,1345.50,45%,Online
Kohl's,6/8/2021,Northeast,New Jersey,Newark,Women's Apparel,50.00,120.00,6000.00,3000.00,50%,Online
Kohl's,7/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,47.00,188.00,8836.00,4152.92,47%,Online
Kohl's,7/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.00,98.00,4116.00,2058.00,50%,Online
Kohl's,7/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,37.00,81.00,2997.00,1558.44,52%,Online
Kohl's,7/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.00,63.00,2268.00,1224.72,54%,Online
Kohl's,7/6/2021,Northeast,New Jersey,Newark,Men's Apparel,48.00,74.00,3552.00,1527.36,43%,Online
Kohl's,7/6/2021,Northeast,New Jersey,Newark,Women's Apparel,54.00,131.00,7074.00,3749.22,53%,Online
Kohl's,8/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,47.00,180.00,8460.00,4060.80,48%,Online
Kohl's,8/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.00,101.00,4242.00,1993.74,47%,Online
Kohl's,8/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,37.00,75.00,2775.00,1498.50,54%,Online
Kohl's,8/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.00,52.00,1872.00,954.72,51%,Online
Kohl's,8/7/2021,Northeast,New Jersey,Newark,Men's Apparel,46.00,46.00,2116.00,909.88,43%,Online
Kohl's,8/7/2021,Northeast,New Jersey,Newark,Women's Apparel,52.00,105.00,5460.00,2893.80,53%,Online
Kohl's,9/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,46.00,124.00,5704.00,2794.96,49%,Online
Kohl's,9/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.00,72.00,2952.00,1476.00,50%,Online
Kohl's,9/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,39.00,51.00,1989.00,1054.17,53%,Online
Kohl's,9/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,37.00,38.00,1406.00,745.18,53%,Online
Kohl's,9/6/2021,Northeast,New Jersey,Newark,Men's Apparel,47.00,41.00,1927.00,790.07,41%,Online
Kohl's,9/6/2021,Northeast,New Jersey,Newark,Women's Apparel,50.00,73.00,3650.00,1934.50,53%,Online
Kohl's,10/8/2021,Northeast,New Jersey,Newark,Men's Street Footwear,53.00,119.00,6307.00,2901.22,46%,Online
Kohl's,10/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,48.00,63.00,3024.00,1512.00,50%,Online
Kohl's,10/8/2021,Northeast,New Jersey,Newark,Women's Street Footwear,46.00,42.00,1932.00,966.00,50%,Online
Kohl's,10/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,48.00,31.00,1488.00,773.76,52%,Online
Kohl's,10/8/2021,Northeast,New Jersey,Newark,Men's Apparel,58.00,38.00,2204.00,903.64,41%,Online
Sports Direct,10/8/2021,Northeast,New Jersey,Newark,Women's Apparel,62.00,68.00,4216.00,2234.48,53%,Online
Sports Direct,11/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,59.00,108.00,6372.00,3058.56,48%,Online
Sports Direct,11/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,46.00,80.00,3680.00,1803.20,49%,Online
Sports Direct,11/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,48.00,68.00,3264.00,1664.64,51%,Online
Sports Direct,11/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,49.00,65.00,3185.00,1751.75,55%,Online
Sports Direct,11/7/2021,Northeast,New Jersey,Newark,Men's Apparel,55.00,59.00,3245.00,1427.80,44%,Online
Sports Direct,11/7/2021,Northeast,New Jersey,Newark,Women's Apparel,59.00,91.00,5369.00,2845.57,53%,Online
Sports Direct,12/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,55.00,149.00,8195.00,3933.60,48%,Online
Sports Direct,12/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,49.00,105.00,5145.00,2469.60,48%,Online
Sports Direct,12/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,49.00,91.00,4459.00,2229.50,50%,Online
Sports Direct,12/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,47.00,83.00,3901.00,1989.51,51%,Online
Sports Direct,12/6/2021,Northeast,New Jersey,Newark,Men's Apparel,55.00,83.00,4565.00,2054.25,45%,Online
Sports Direct,12/6/2021,Northeast,New Jersey,Newark,Women's Apparel,59.00,101.00,5959.00,3217.86,54%,Online
Sports Direct,1/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,38.00,125.00,4750.00,2422.50,51%,Online
Sports Direct,1/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37.00,87.00,3219.00,1673.88,52%,Online
Sports Direct,1/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,28.00,90.00,2520.00,1008.00,40%,Online
Sports Direct,1/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,33.00,42.00,1386.00,609.84,44%,Online
Sports Direct,1/7/2021,Northeast,New Jersey,Newark,Men's Apparel,49.00,60.00,2940.00,1205.40,41%,Online
Sports Direct,1/7/2021,Northeast,New Jersey,Newark,Women's Apparel,37.00,81.00,2997.00,1498.50,50%,Online
Sports Direct,2/5/2021,Northeast,New Jersey,Newark,Men's Street Footwear,39.00,149.00,5811.00,2905.50,50%,Online
Sports Direct,2/5/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37.00,54.00,1998.00,999.00,50%,Online
Sports Direct,2/5/2021,Northeast,New Jersey,Newark,Women's Street Footwear,29.00,65.00,1885.00,848.25,45%,Online
Sports Direct,2/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,34.00,1088.00,478.72,44%,Online
Sports Direct,2/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,49.00,60.00,2940.00,1293.60,44%,Online
Sports Direct,2/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,39.00,84.00,3276.00,1474.20,45%,Online
Sports Direct,3/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,39.00,130.00,5070.00,2535.00,50%,Online
Sports Direct,3/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.00,56.00,2128.00,1149.12,54%,Online
Sports Direct,3/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,29.00,68.00,1972.00,887.40,45%,Online
Sports Direct,3/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,30.00,960.00,403.20,42%,Online
Sports Direct,3/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,48.00,39.00,1872.00,748.80,40%,Online
Sports Direct,3/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,38.00,73.00,2774.00,1359.26,49%,Online
Sports Direct,4/4/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,36.00,150.00,5400.00,2700.00,50%,Online
Sports Direct,4/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.00,58.00,2204.00,1212.20,55%,Online
Sports Direct,4/4/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,29.00,56.00,1624.00,698.32,43%,Online
Sports Direct,4/4/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,38.00,1216.00,547.20,45%,Online
Sports Direct,4/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,46.00,35.00,1610.00,724.50,45%,Online
Sports Direct,4/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,36.00,69.00,2484.00,1242.00,50%,Online
Sports Direct,5/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,54.00,142.00,7668.00,3910.68,51%,Online
Sports Direct,5/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.00,73.00,3504.00,1857.12,53%,Online
Sports Direct,5/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,43.00,74.00,3182.00,1272.80,40%,Online
Sports Direct,5/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,44.00,63.00,2772.00,1136.52,41%,Online
Sports Direct,5/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,50.00,70.00,3500.00,1540.00,44%,Online
Sports Direct,5/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,55.00,113.00,6215.00,3045.35,49%,Online
Sports Direct,6/5/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,50.00,175.00,8750.00,4812.50,55%,Online
Sports Direct,6/5/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.00,94.00,4512.00,2256.00,50%,Online
Sports Direct,6/5/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,42.00,87.00,3654.00,1644.30,45%,Online
Sports Direct,6/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,42.00,80.00,3360.00,1411.20,42%,Online
Sports Direct,6/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,53.00,74.00,3922.00,1725.68,44%,Online
Sports Direct,6/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,56.00,123.00,6888.00,3375.12,49%,Online
Sports Direct,7/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,54.00,189.00,10206.00,5511.24,54%,Online
Sports Direct,7/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.00,112.00,5376.00,2849.28,53%,Online
Sports Direct,7/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,44.00,81.00,3564.00,1568.16,44%,Online
Sports Direct,7/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,42.00,80.00,3360.00,1478.40,44%,Online
Sports Direct,7/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,53.00,81.00,4293.00,1888.92,44%,Online
Sports Direct,7/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,56.00,143.00,8008.00,3843.84,48%,Online
Sports Direct,8/4/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,51.00,163.00,8313.00,4572.15,55%,Online
Sports Direct,8/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.00,108.00,5184.00,2851.20,55%,Online
Sports Direct,8/4/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,41.00,85.00,3485.00,1463.70,42%,Online
Sports Direct,8/4/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41.00,68.00,2788.00,1143.08,41%,Online
Sports Direct,8/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,51.00,52.00,2652.00,1166.88,44%,Online
Sports Direct,8/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,55.00,105.00,5775.00,2887.50,50%,Online
Sports Direct,9/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,52.00,125.00,6500.00,3510.00,54%,Online
Sports Direct,9/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,47.00,75.00,3525.00,1833.00,52%,Online
Sports Direct,9/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,41.00,60.00,2460.00,1082.40,44%,Online
